0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,label
0.002707971,-0.36561334,0.20631692,0.3441917,0.11577936,0.2055801,-0.32520673,0.16499165,-0.5848447,-0.10439651,0.052604403,-0.6797383,-0.47728127,-0.07532222,0.27031985,0.50169444,0.03406141,0.25205025,0.23556621,0.4980155,0.35227475,0.38398245,0.37784678,-0.40498066,-0.04732717,-0.043122508,-0.096755594,-0.05960902,-0.064158075,-0.25119653,-0.0821055,-0.16646215,0.0030754479,0.17953481,-0.43228912,-0.07303326,0.45228702,-0.18003389,0.0192034,-0.19276121,0.1582111,-0.18446372,-0.11712103,-0.25895858,0.17245886,-0.07809927,-0.10235229,-0.106271625,-0.11365995,0.22379507,0.032537572,-0.25798112,0.3889256,0.3181269,0.2684297,-0.13808595,0.19385615,-0.14718002,0.15800789,0.43376857,-0.16586913,0.07039798,0.09535586,0.044326827,1
-0.2062969,-0.08054906,0.30158567,0.36745998,0.13953014,0.060335144,-0.009022049,0.31206778,-0.6597441,-0.37721884,0.39539954,-0.8508232,-0.4768024,0.049012236,0.18866788,0.31559986,-0.05739393,0.2085261,0.21776815,0.60808814,0.62594163,0.35565633,0.44982037,-0.036149383,0.01413371,0.17474942,-0.10787889,-0.017156648,0.061510414,-0.16241418,-0.30228698,0.056499638,0.08979751,-0.08921529,-0.5654289,-0.021907795,0.2435197,-0.36759388,0.040501464,-0.27909896,0.109893315,-0.25556237,-0.17194043,-0.2722513,0.17648028,-0.2826252,-0.20127016,0.13356441,0.22857961,0.2078808,0.034125485,-0.42235234,0.4328228,0.5048746,-0.08786168,-0.38355368,0.19798622,-0.2326747,-0.11887869,0.7084137,-0.08126077,0.090528876,0.08039316,-0.13979062,1
-0.051191222,-0.34532532,0.021468874,0.05740203,0.1858131,-0.18819192,-0.12694241,0.054453433,-0.8176631,-0.3471865,0.15733413,-0.59341604,-0.3185268,0.033451136,0.23669173,0.6810045,-0.09395673,0.34587914,-0.10751465,0.439909,0.400393,0.19774325,0.54984695,-0.40967983,-0.025647234,0.3375869,-0.22770451,-0.25066018,0.049385075,-0.09896169,-0.27963114,0.17121649,-0.18614025,-0.10403146,-0.42359826,-0.040354107,-0.09582029,-0.023910496,-0.015095708,-0.28294608,0.03465546,0.040344704,-0.39414293,-0.13627574,0.48518568,-0.18950896,-0.09407264,-0.19555227,0.0109036565,0.43680263,-0.1878995,-0.18513313,0.056699947,0.46132773,0.1190125,0.026361119,0.14477353,-0.42308104,-0.0848421,0.70535725,-0.14570403,-0.35467508,-0.02335161,-0.10404188,1
-0.16098061,-0.77326536,0.3742384,0.46930546,-0.32045317,-0.146465,0.2538957,0.3083657,-0.7310442,-0.32441607,0.12822115,-0.76070935,-0.70809937,-0.6375229,0.0660889,0.59438455,-0.15157495,-0.14347316,0.18980543,0.73752683,0.8316915,0.72980434,0.5275877,-0.42836174,-0.088476,0.5698167,-0.17865117,-0.39969176,0.6778136,-0.41081694,-0.32910052,-0.17632563,-0.17434934,-0.122304544,-0.8801044,0.0004453594,-0.19502066,-0.07201743,0.22163463,-0.31432164,0.33939487,-0.06380077,-0.08569722,0.24074598,0.53706974,-0.50176287,0.41762674,-0.29408562,-0.08557804,0.38437557,-0.15326153,-0.5625256,0.7888602,0.9323773,0.37787783,0.04296358,-0.14118862,-0.47691894,0.14937782,0.5093249,0.19242424,-0.23376833,0.38572532,0.07868609,1
0.12116558,-0.087356,0.14658105,0.062141698,-0.017584778,-0.15906104,0.097435996,0.13427606,-0.091459244,-0.04921133,0.11817736,-0.054994803,0.0007750845,0.051612385,0.009376718,0.077677816,-0.01186883,-0.059637528,-0.04536883,0.061247446,0.0874027,0.1455312,0.17394298,-0.06306581,0.047896877,0.16928521,-0.06147067,-0.0015122443,-0.03782733,-0.028001865,-0.14139414,0.059127554,-0.19168784,-0.16720517,-0.09135258,-0.012859697,0.041511703,0.07070358,0.18707402,0.013729762,-0.07223001,-0.0048653455,0.056143243,-0.14891963,0.0028103497,0.029602267,-0.061902713,-0.08494593,0.0658983,0.15305033,-0.07359917,0.047602028,0.018929599,0.19517986,0.12042557,0.101847306,0.08653004,-0.090011284,-0.05621501,0.031834494,0.08198831,-0.15739061,-0.061634365,0.06540418,1
0.03530388,-0.025317425,0.11596924,0.040359765,-0.015517723,-0.05702327,-0.012366912,0.05267926,-0.0034584228,-0.0029087933,0.0564922,-0.039034296,0.06185881,-0.02819435,-0.03803482,0.041356765,-0.054461323,0.006626014,-0.011711141,0.036902465,0.06551311,0.049593214,0.1124132,0.022783475,-0.0112654185,0.109607145,-0.07754433,-0.05329897,-0.0066613313,-0.038484726,-0.043593023,0.039229795,-0.13081314,-0.09323469,0.059567086,0.058484353,0.087516986,0.07347437,0.12321033,-0.010413294,0.0580035,0.029038563,0.019695587,-0.08074974,0.019916883,-0.02571101,-0.015694102,-0.054368395,-0.0021199924,0.0121265035,0.08286983,-0.0041899653,0.0077133006,0.07162753,0.08419768,0.08850665,0.092315376,-0.05332978,-0.035615373,-0.059249647,0.039992273,-0.06512061,-0.0010256805,0.051505502,1
0.09993204,-0.02739232,0.13163155,0.020504732,0.02468655,-0.078176185,0.055624913,0.08060048,-0.04240726,0.018107869,0.0399462,-0.09210078,0.019499753,0.034490485,0.032680124,0.088031106,-0.0458682,-0.005824305,-0.047657877,0.07461468,0.06304805,0.1148879,0.13166182,-0.003008251,0.0074676466,0.11377557,-0.023230271,-0.003902656,0.012536493,-0.011184712,-0.08449199,0.028379673,-0.2117693,-0.14968473,-0.022120383,-0.0031665065,0.0061428314,0.13101712,0.14337583,0.017351093,0.006051559,0.011699581,0.04095602,-0.11108044,0.012290119,0.020350425,-0.014840307,-0.093151554,0.04421109,0.08467778,-0.020277191,-0.0074656615,0.048929892,0.13778308,0.10280672,0.1304517,0.04657574,-0.04322733,-0.056822386,-0.021670973,0.05857237,-0.14593221,0.0015987852,0.045442343,1
0.04272881,-0.017533902,0.12434723,0.016094433,-0.010946799,-0.07094062,-0.020101195,0.06639347,-0.0022020258,0.01082973,0.02686391,-0.050781827,0.042389408,0.0006255638,-0.019151956,0.0452587,-0.06916729,0.011416449,-0.022661854,0.039195452,0.0771705,0.03990989,0.11951453,0.02073631,-0.013151043,0.10807715,-0.05441779,-0.025523663,0.009128105,-0.033678293,-0.04852678,0.012811416,-0.14852095,-0.085430145,0.045955423,0.058753945,0.065298624,0.08992383,0.12195555,-0.0011610109,0.041423995,0.034809694,0.006002929,-0.09077352,0.011126757,-0.009875877,0.0092626875,-0.062554024,-0.004102478,0.0130874,0.058650635,-0.0012953337,0.013402585,0.093120344,0.10509436,0.11080385,0.08759704,-0.04639812,-0.053960692,-0.042594936,0.033201996,-0.065080255,-0.01158151,0.054392494,1
0.0859499,-0.18123569,0.15748604,0.20481792,-0.022060473,-0.22280861,0.060995694,-0.15612346,-0.2727632,-0.22400858,0.118024334,-0.5945399,-0.4055282,-0.21810701,0.01668721,0.4251097,-0.0032373238,0.08598175,0.18631509,0.43087676,0.24262343,0.3512637,0.14847565,-0.19695075,0.06898609,0.23815988,-0.2780419,-0.24150206,-0.028171364,-0.017439585,-0.24341227,0.051607855,-0.2817531,-0.009489399,-0.27894953,-0.111412495,0.24536584,-0.061030604,0.023626592,-0.18798016,0.04363867,-0.020410841,-0.015490433,-0.02643044,0.17675982,-0.20651929,0.12167586,-0.33430442,0.1476419,0.2672583,0.033753738,-0.22139323,0.210422,0.033751227,0.14713296,0.17011353,0.06280165,0.025927495,-0.035805628,0.4969183,-0.022469163,-0.13759437,-0.09694642,-0.06309103,1
0.043872137,-0.0374409,0.10660644,0.040231377,0.002960858,-0.08085736,-0.012112583,0.06279232,-0.011063048,-0.02693259,0.07079723,-0.04911687,0.07016758,-0.02917081,-0.016127527,0.03652886,-0.051485006,0.00046855863,-0.019682476,0.052291013,0.06575476,0.026492918,0.11424248,0.014327816,0.0018718261,0.10547233,-0.069312096,-0.0311905,-0.037626334,-0.03115559,-0.025832254,0.042523444,-0.11256033,-0.075918525,0.030681405,0.050537057,0.063585564,0.055201996,0.104665086,-0.022540092,0.04140011,0.057667684,0.006381872,-0.08999302,0.0016670655,-0.039996028,0.008965183,-0.04036319,0.023829293,0.023414535,0.07395866,0.0023209145,-0.013377944,0.08242754,0.093657546,0.08174163,0.07483723,-0.06935154,-0.029347513,-0.047126092,0.037764654,-0.04748336,-0.007899733,0.050212067,1
0.033484545,-0.028066428,0.100701086,0.047258794,-0.001573097,-0.06661915,-0.004304993,0.052731566,-0.0091671,-0.02208113,0.056613263,-0.034729756,0.059156157,-0.03221409,-0.022353824,0.03776531,-0.043978237,-0.0029709386,-0.026656011,0.04025126,0.049422245,0.014366362,0.11468616,0.020180643,0.004957682,0.10151962,-0.049775455,-0.03928623,-0.03636657,-0.04623815,-0.0154735185,0.032340057,-0.11947187,-0.06948687,0.02751625,0.051931635,0.057318993,0.044997018,0.10182037,-0.019541785,0.05480732,0.05106359,0.009332001,-0.08372803,0.004148151,-0.05003392,0.0046454035,-0.041805394,0.025019348,0.008822424,0.08449399,0.0015521413,-0.0026099952,0.08083435,0.09173494,0.069455914,0.074873105,-0.061357424,-0.025339076,-0.043124553,0.039653674,-0.051330987,0.0029092394,0.058777664,1
1.5015023,-0.7590438,0.78473204,1.5893549,-0.4468471,0.5263337,0.6675105,0.0853647,-2.0109072,-1.132437,0.77938837,0.057352692,-1.0246632,-0.587932,0.13116138,2.654476,0.8194574,0.3603158,0.37042278,1.256612,1.2951632,1.9050496,0.7461827,-3.1080422,-0.18862914,0.2884705,-1.8192401,0.35288072,1.0369043,-0.29330578,0.19726345,-0.9637519,-0.23736238,1.4309776,-1.636468,-0.5905847,0.87341815,0.07547306,-0.15085553,0.15034632,-0.27695778,1.1228329,-0.50836277,0.35573754,1.1160785,-0.18116981,-0.17748258,-0.060587943,-1.3709223,1.9629974,0.1083413,-0.04653632,0.9966551,0.84601426,0.95313406,-0.88243747,0.669984,-0.07966897,-1.4327247,0.31562367,-0.39904642,0.31350294,0.8262058,0.473454,1
